,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
SPSB3,0.807512505,0.113491148,1.327349628,0.098896217,0.478936857,0.026305343
ARMC9,0.091028041,0.539804756,1.291086731,0.296198878,0.208210462,0.754321595
OVCA2,0.514916013,0.002695628,0.223449198,0.680089158,1.328103507,0.353851902
HTR1E,0.450084451,0.061093917,0.633117222,0.47350037,0.529393625,1.247020674
PPFIBP2,0.205427174,0.135021929,0.480540578,0.283888633,1.360394629,0.666370671
ITGAE,0.210878858,0.436702808,0.161582459,0.337080275,1.399726339,0.576646862
LPAR1,0.408608825,0.406239584,0.810858917,0.519424246,1.058701285,0.535287544
KCNH4,0.02612712,0.18271794,1.154000309,0.501718431,0.758353598,0.688520093
MCCC1,0.147741269,0.059877978,0.624511613,0.319942458,1.260511299,0.748322904
LOXL4,0.778305206,0.202462214,0.544972356,0.525852499,1.081925716,0.525202581
ST3GAL5,1.321140819,0.200184331,0.152846548,0.219755851,0.888719665,0.140365567
ARPC1B,0.485186661,0.254605428,0.012310797,0.717269976,1.356088301,0.113284561
NFE2,0.133617323,1.277803145,0.04540763,0.677569238,0.742902735,0.054459155
VCX3A,0.154425551,0.673548549,0.247525361,0.288697494,1.428429521,0.06423257
OR10H2,0.729806771,0.059306937,0.092944832,0.162515807,1.278964184,0.678035337
OR4N5,0.311127529,0.407189735,0.13022756,0.436432316,1.426538808,0.402016783
BAG5,0.612967796,0.101432553,1.21613741,0.836471939,0.318941451,0.015793418
IL1RAPL1,0.24438775,0.754505974,0.307961382,0.286487548,1.320296344,0.342876459
SLAIN2,0.328964443,0.431335161,1.279556248,0.595655985,0.58183864,0.204432371
INO80D,0.359124278,0.142700682,0.595992947,0.610803034,0.088605776,1.334613807
NYX,0.191570107,0.56203862,1.338090785,0.210501949,0.683221195,0.111762833
ARHGAP6,0.322148243,0.290934615,0.417763493,0.063467786,1.469363124,0.375048983
GPHA2,0.532406488,0.386345137,1.144786209,0.668591545,0.687157289,0.064901263
TULP2,0.197096713,0.448099682,0.224990663,0.358717809,1.478345765,0.249440895
GPANK1,0.54719316,0.24384713,0.963095248,0.35138258,1.104868713,0.189810015
ZAR1,0.409934673,0.475498282,1.331925179,0.491387822,0.380237634,0.335342036
MMAB,0.299991991,0.735767763,1.085772198,0.258744697,0.723915403,0.51518315
PKIB,0.577783241,0.302739462,0.861456396,0.628912017,1.034884494,0.18044015
ENSA,0.482860627,0.498266637,0.311440882,0.53271407,1.336584314,0.134183865
CLEC16A,0.707304076,0.424005771,0.80992728,0.348277627,1.036650886,0.366990696
KLK5,0.079717819,0.144939127,0.607054854,0.296918865,1.443441148,0.314810495
ADCY7,0.616190485,0.579693184,0.20558539,1.107047391,0.523130954,0.63988006
PIP5KL1,0.516984581,0.183050897,0.350327828,0.674432693,1.337097807,0.021596398
CCDC88B,1.327911573,0.153012974,0.020110091,0.916976842,0.137842023,0.140189813
KIRREL2,0.441810817,0.303522244,0.533842161,0.232338528,1.425845885,0.085667866
SLCO1A2,0.121163918,0.487920387,0.367738001,0.448259513,1.441349099,0.016267287
ZNF648,0.131930029,0.131405047,1.328956772,0.852534081,0.124339728,0.351557988
PPP2R5E,0.455639546,0.156217219,0.107368636,0.864584159,1.275774573,0.219136713
NPHS1,0.441083619,0.586961842,0.447081604,0.29598843,1.291580455,0.414628171
OR11G2,0.331702502,0.404219381,0.656098291,0.30514299,1.31198648,0.38517668
EID1,0.34231754,0.334146672,0.358494695,0.928386542,1.202276311,0.044079759
PLEKHG4B,0.298362478,1.391693219,0.50665501,0.176975874,0.556804151,0.206847438
KHDC1,0.376494211,0.618591072,0.141694494,0.237553597,1.402990413,0.312046025
TMEM184B,0.401226608,0.592321345,0.679555625,0.326582401,1.151316663,0.510741939
C4orf22,0.189359196,0.55349247,1.194037789,0.129481806,0.93890608,0.02048024
LIPA,0.046199165,0.450144182,1.331540013,0.05727929,0.809165823,0.175708471
EID2,0.619218492,0.261827336,0.547138954,0.447193593,1.30901268,0.042711019
PPTC7,0.07238669,0.217177161,1.344185208,0.593855043,0.612094125,0.283026521
PDE3A,0.881087012,0.113637065,0.081841095,1.039550171,0.646755609,0.609740618
SOGA1,0.840457589,0.092338575,0.44894464,0.311195331,1.161660739,0.551291029
P2RY4,0.261667378,0.318644338,0.134945557,0.267391104,1.393910048,0.681152779
WLS,0.631816299,0.046912927,0.322560418,0.158799771,1.435353918,0.275264504
PCSK9,0.54901056,0.666267416,0.579057584,0.039113713,1.161216127,0.485882025
SPATA9,0.557430119,0.581223393,0.054866286,0.029600754,1.381077026,0.326890548
AATK,1.205430723,0.615595846,0.772785748,0.303836368,0.358827436,0.127959815
CMC4,0.53065906,0.070872029,0.648099369,0.706210583,1.073556174,0.555657939
LMNA,1.152901744,0.217454008,0.514549374,0.40349692,0.66538777,0.647986328
CALN1,0.855914488,0.134913187,1.253618964,0.316301133,0.093849293,0.485243133
SOCS7,0.581058933,0.392653086,0.302744646,0.051581887,1.21576007,0.776191458
CHGB,0.442661961,0.155781332,0.938621994,0.503769253,1.140268165,0.106972129
PLA2G2E,0.195717665,0.719358661,0.08978901,0.21160569,1.390361577,0.353468571
EVI5,0.740022038,0.283267165,0.627003195,0.328304549,1.16084432,0.436253761
PEG3,0.563228134,0.498732963,1.035568503,0.459499966,0.83418144,0.348288888
PRF1,0.340541384,0.646840412,0.604369378,0.378932018,1.197417021,0.435472585
ATP6V1B1,0.237926657,0.268473039,0.662564587,0.612407298,1.31128744,0.066861932
DCST2,0.080874655,0.008676696,0.970495868,0.032953035,1.281824162,0.272083364
MAF,0.126452581,0.028991123,1.375996759,0.008283285,0.640694136,0.588142208
TAL1,0.162749759,1.17885074,0.706699131,0.2115856,0.641155543,0.543339266
GPSM2,0.560390328,0.352038934,0.094901767,0.42104488,1.41784177,0.179269391
GTF2I,1.128521262,0.413876201,0.699830815,0.531691475,0.614163407,0.268620987
RTP5,0.209085683,0.301167039,0.425809473,0.653749277,1.341084742,0.353607335
KCNMB3,0.110286309,0.632060463,0.282503324,0.790688123,0.005551039,1.244980548
TNFSF14,0.411783909,0.042713936,1.362433135,0.060230205,0.782838449,0.150294503
C9orf117,0.011856967,0.852878452,1.356263371,0.061526849,0.256461757,0.173539359
APOBEC3H,0.480587199,0.1952764,0.01809132,0.199839937,1.426191961,0.568579749
ESD,0.425236795,0.273240367,1.367354214,0.357124573,0.271551968,0.583304456
PGAP2,0.193277811,0.317356403,0.236151537,0.32405169,1.482644092,0.411806651
FADS1,0.408588061,0.356793003,1.305466072,0.536676965,0.434272803,0.437680842
LAMTOR4,1.3825506,0.333651508,0.654323517,0.144756429,0.42677104,0.112560955
EID3,0.393001901,0.056074261,0.655804704,0.169224002,1.410219995,0.248263651
GCFC2,0.416818293,0.079118171,0.662737612,0.571223657,0.796376355,1.042562522
FAM222B,0.853078793,0.087872586,0.532023085,0.176096036,1.271414517,0.025463905
COL11A2,0.302847408,0.352124635,0.913711246,0.330978388,1.227369792,0.010335119
WNT10B,0.058076534,0.414845659,1.463821651,0.446776324,0.252326318,0.291796814
SMIM22,0.510500822,0.61290616,0.002214462,0.577171178,1.206288666,0.492075023
FER1L5,0.503182444,0.049369669,0.265323473,0.314771417,1.460782702,0.328135703
ATG2A,0.103217083,0.479717257,0.25814856,0.211773205,1.464549231,0.411693131
RIMS1,0.240959976,0.472925274,0.22537387,0.318256161,1.379966936,0.573199403
NOTO,0.444502307,0.805382228,1.106973693,0.398184975,0.651408429,0.110312616
OR51B4,0.590091887,0.259157623,1.341327546,0.571694701,0.339916528,0.098782061
RNF219,0.274312565,0.591823443,1.006653493,0.409339383,0.849995228,0.581173337
LY75,0.565087024,0.811825295,0.36294856,1.132187099,0.30675398,0.42497732
MIA,0.265223992,0.58279948,0.064475713,0.558763993,1.390607039,0.080656128
WNT3A,0.131742526,0.309730154,0.799321607,0.073976824,1.317976044,0.414643642
TUBA3C,0.055114629,0.883550309,1.126046618,0.517513134,0.574628316,0.130266515
CCR10,0.848124204,0.443253258,0.493727691,0.316515715,1.184078339,0.069912853
RUFY1,1.267886667,0.747445609,0.041151103,0.127925844,0.694529752,0.005011746
KRT32,0.025066306,0.655687626,1.305104072,0.405038603,0.272990512,0.542434662
BMPER,0.186571986,0.507889009,0.3480795,0.874483241,1.156805884,0.387073875
DNAJC14,0.971086512,1.078489987,0.162152229,0.39403103,0.23123726,0.570519529
IFNB1,0.241572558,0.267118619,0.393216621,0.521188131,1.452526918,0.029430989
LRFN3,0.398503989,0.207806787,0.324129549,0.799155484,1.198706385,0.532983248
FLNC,0.545186774,0.712895756,1.052337004,0.12633642,0.811187258,0.282522317
SIAH3,0.255078601,0.361706669,0.345227693,0.377684387,1.479647328,0.139949987
DLAT,0.190418298,0.652474912,0.364721053,0.248799132,1.297701342,0.570730059
LRRN4,0.135397716,0.439297646,0.160359478,0.452804398,1.465451256,0.277592028
LILRB4,0.395760138,0.103025827,1.153035194,0.53098296,0.287980642,0.897251552
FBXO10,0.286603784,0.257817282,1.072259563,0.742122174,0.709710697,0.560249978
RNF114,0.10228337,0.442584067,0.54754671,0.141842561,1.447400177,0.213143469
STK17A,0.60464425,0.343860079,1.104530037,0.260935772,0.719259015,0.614348951
ZAR1L,0.48511889,0.450894024,1.209467549,0.21601468,0.569985765,0.627425727
ACSM6,0.669579156,0.543550072,1.071510504,0.657804494,0.505785816,0.293637424
TSSC4,0.506214564,0.018645661,1.340573354,0.095492405,0.019300431,0.776812477
PSMD10,0.322876891,0.02764949,1.361812358,0.108716679,0.539518091,0.635783544
PLXNB2,0.575410769,0.128150448,0.585875044,1.005299399,0.177621926,0.966292181
ZNF343,0.557033207,0.463781281,0.763890916,0.197515903,1.153567326,0.433622176
CDC42EP3,0.098455157,0.335573422,1.056256721,0.651352181,0.325805914,0.947774398
BTG1,0.742276743,0.489147925,1.109893042,0.607500425,0.294648254,0.434383802
LTA4H,0.697670489,0.222789138,1.030069095,0.789624238,0.667519777,0.012494993
GDPD3,0.142914256,0.38066034,0.834638916,0.490183708,1.126252891,0.544051599
C8orf87,0.711572574,0.059321148,0.74883433,0.284291181,1.22608837,0.109293795
C17orf64,0.311416544,0.920002795,1.164738666,0.323978218,0.499792932,0.109134041
PANK2,0.140959954,1.170412728,0.972255875,0.481666727,0.282800898,0.140250968
SIPA1,0.781461803,0.363109612,0.338054521,0.43528309,1.06637681,0.695143006
PI3,0.047162844,0.347089177,0.110018046,0.86242779,1.311782504,0.259446428
OGG1,0.073006331,0.396943094,0.571820371,0.358619187,1.430825047,0.030436068
NUDT3,0.014019614,0.268668807,1.403487409,0.06651828,0.706488734,0.347791991
ENPP6,0.60043188,0.158923942,1.129698651,0.268251535,0.922957733,0.284363367
OR6B1,0.663285967,0.045567031,0.379462135,0.478633125,1.277255798,0.469231803
DOK1,0.413776867,0.86112246,0.12005509,0.098050325,1.313842363,0.060947808
OTUD7A,0.171935906,0.74348752,1.0158818,0.747457699,0.682938098,0.16497797
MAPK8IP2,0.570536005,0.40169329,0.899639688,0.049514986,1.168521234,0.050523836
HPS3,0.219922713,0.007083669,1.27952707,0.011776524,0.987427641,0.076869578
NR2F6,0.13752237,0.335696707,0.895863383,0.096771649,1.30247157,0.163382535
C16orf82,0.195656088,0.080844889,0.565915088,0.007085015,1.405757223,0.570426175
STAT3,0.612731177,0.06898121,1.333969835,0.574928709,0.169189277,0.384480444
AZU1,0.102814096,0.195177345,0.192544391,1.332001361,0.896478845,0.055013309
CSAD,0.170761127,0.668097542,0.044326206,0.928551581,1.122419425,0.259142358
SOX18,0.141406788,0.542482536,0.351651098,0.96370868,1.127687628,0.168259276
STMN4,0.680066917,0.077887468,0.712830458,0.287639315,0.399451966,1.203197277
HIST1H3J,0.731346289,1.07594467,0.425033468,0.772555869,0.378261622,0.231439983
HHLA3,0.366494695,0.89912771,1.243010344,0.195298396,0.350780607,0.132870158
PPCDC,0.319875533,0.283143486,0.120286291,0.53690121,1.421304131,0.401670191
LINC00452,0.621994918,0.038889155,0.343154791,0.076945976,1.410280616,0.407074088
SLC43A1,0.7265477,1.055230448,0.832954426,0.204418036,0.451619777,0.29278589
MTAP,0.413963302,1.170021129,0.976109889,0.356230166,0.212421019,0.039223364
NCK2,1.274030795,0.369960104,0.408845364,0.12050707,0.680006804,0.512402168
PCDHA3,0.457001521,0.019262197,0.733963405,0.211179756,1.368923379,0.013959113
ARHGAP15,0.620170851,0.006628239,0.16162069,0.310196955,1.347820751,0.585701874
C1QTNF9,0.206409444,0.258151709,0.735838343,0.30963583,1.360441063,0.263224627
MEGF6,0.183541255,0.29383529,0.578830896,0.748478981,1.172645307,0.525620671
ARSG,0.064238774,0.246214532,0.693714208,1.236250771,0.64775197,0.415668696
OSTM1,0.17325045,0.215585587,1.442184686,0.33244267,0.62493956,0.095966408
FGFBP3,0.519705823,1.085235298,0.621807644,0.101726391,0.883810176,0.201800558
SLC25A13,0.22950223,0.405983687,1.239752986,0.94870514,0.004458026,0.110108374
SP6,0.977096572,0.098366625,1.037893412,0.540639995,0.551290946,0.169814417
POU4F1,0.455547056,0.453577218,0.212529504,0.243990848,1.393970319,0.453384706
DNAJC4,0.613573646,0.318853524,0.171415322,0.628297293,1.326831694,0.062477451
BLCAP,0.212355893,0.578680486,0.412936212,0.20436148,1.101592958,0.927854278
SLC22A12,0.12709336,0.7693266,0.427765392,1.321005305,0.253955702,0.257135727
BTBD6,0.436037005,1.27086653,0.817425247,0.352577327,0.169200512,0.200781076
DPP3,0.333293536,0.605046442,0.323442587,0.178717362,0.891375377,1.121782432
MAN2B1,0.305349376,0.504299184,0.766270174,0.254021842,1.289377622,0.070135798
ZNF282,0.399567215,0.66184254,0.778942592,0.200914787,1.049474915,0.566092969
C15orf53,0.570172313,0.260201797,0.85004228,1.113368166,0.558235648,0.008812578
SARNP,0.039996491,0.04937915,0.834198205,0.665881575,1.199361104,0.291336012
PTCHD1,0.24461567,0.047981108,1.153758522,0.736673939,0.827606557,0.213887407
CST9,0.357513808,0.503602928,0.304646361,0.274289449,1.356684745,0.525924927
GAS7,0.940025897,0.154726072,1.231836169,0.409645546,0.000812662,0.271748673
NXPH1,0.214626901,0.612218522,0.019393796,0.460215579,1.421408326,0.114953522
BST1,1.051050484,0.026139924,0.302517995,0.661052102,0.497030682,0.886413996
LAPTM5,0.312355617,0.286629046,1.038933005,0.494153387,0.636828978,0.870530843
EFCAB1,0.287574293,0.293672554,1.208037293,0.471635455,0.875295982,0.223129924
FES,0.259494377,0.046991635,1.117316412,0.7772765,0.820290954,0.267748295
FCRL1,0.421742101,0.433173841,1.45869107,0.253618224,0.020556745,0.329600167
CCNL2,0.77653823,0.229363539,0.16058446,0.12226926,1.2138153,0.704955805
HIRIP3,0.412304907,0.540773644,1.257133579,0.323851323,0.519199011,0.49940271
TEX14,0.220396099,0.461665848,0.857784022,0.171563598,1.277281586,0.091000784
UBTD1,0.584906735,0.761756526,1.004486865,0.320547055,0.755522777,0.248432746
FAM83F,0.221844115,0.59796785,0.730338142,0.429115576,1.194024161,0.341553292
GPER1,0.166842077,0.321449535,0.053231315,0.228150743,1.429924265,0.660250604
USP43,0.406971552,0.222853428,1.264154219,0.257107503,0.409736391,0.786958133
DMD,0.39785315,0.474282839,0.387195525,0.494363117,1.32464458,0.366656238
PVRL3,0.321031745,0.033022476,1.392050881,0.255703007,0.035244121,0.74704951
CAMK2N2,0.648358395,0.360945046,1.099127979,0.243353334,0.909718079,0.145349891
OR6V1,0.445150724,0.612667759,0.797249473,0.370461437,1.064246687,0.433216236
SDC2,0.588737905,0.202215413,0.545935867,0.499190818,1.070242086,0.76583791
MGMT,0.32481069,0.138818992,0.19617687,1.28322489,0.925286666,0.024230343
C10orf67,0.237762258,0.46282951,1.315564975,0.746856909,0.288114664,0.156230962
HDGFRP2,0.915332128,0.241564628,0.301284271,0.028234288,1.287920605,0.142026128
STAC,0.241561857,0.268289823,0.936652249,0.150001368,1.214688394,0.401309566
PPAP2B,0.838619325,0.386046775,0.046758916,1.085965868,0.107997755,0.788149988
SERPINB11,0.075004741,0.618687014,0.990480946,0.302964581,1.045258368,0.335949753
TTC9B,0.772885516,0.563484311,1.123581211,0.4687415,0.47752236,0.204007756
STK10,0.512940753,0.251520207,0.65963632,0.497250458,1.280170354,0.138136971
C5orf30,0.432924839,0.12966383,0.570430795,0.054207946,1.38688034,0.458980596
EPHA10,0.129015246,0.294162854,0.346134046,0.126811269,1.454560959,0.558437551
NT5DC1,0.289673227,0.16453537,0.221895946,0.190114928,1.456617092,0.590397621
CACNA1I,0.635266498,1.038565461,0.969599705,0.485196131,0.012631821,0.093736431
SGSM1,0.55316635,0.569038529,0.772592523,0.179148454,1.060647144,0.531886331
SPRR2G,0.484857818,1.158728497,0.257531918,0.965959441,0.184673987,0.235420945
SLC6A19,0.426721615,0.421872211,1.2171622,0.671540037,0.607974693,0.067201915
C5orf66,0.366448058,0.365980863,0.599203475,0.183732779,1.412461998,0.102903167
LYG1,0.040697007,0.387433721,0.282246256,0.370882825,1.466137099,0.384877281
GPBP1L1,0.07926674,0.590045324,0.039103531,0.471807061,1.395766784,0.374077613
CDK5RAP3,0.408927846,0.004122826,0.324114251,1.231171943,0.720263171,0.599845188
ZNF280C,0.28018836,0.132579697,1.450332502,0.083017997,0.525480819,0.429065645
TMOD1,0.040948643,0.607574115,0.634247573,0.448009245,1.090336368,0.709949229
BTN2A2,0.633621541,0.393964752,0.690557005,0.351458069,1.141922498,0.453435156
LIMD2,0.60907399,0.103655209,0.4084447,0.504937375,1.363871351,0.054929512
NLGN4Y,0.218391721,1.101360301,0.047952745,0.604702468,0.691413586,0.748304699
LANCL2,0.660329744,0.339622339,0.633632502,0.548304257,1.162610392,0.247986559
ZNF827,0.162760895,0.597590964,0.217001053,0.212650902,1.2428963,0.80371607
METTL1,0.706996287,1.037759941,0.589872368,0.242454293,0.778683485,0.277120475
DNAJC16,0.864391205,0.634545287,0.058257372,1.056948397,0.618355145,0.118109686
CLDN20,0.329006449,0.423481374,0.14678342,0.503689684,1.417384317,0.307990232
ZFAND2B,0.467432969,0.420709586,0.090053311,0.383960478,1.451761742,0.089605396
CALHM3,0.066842303,0.482009793,0.588265582,0.062365019,1.402369217,0.336571122
MMD2,0.296612404,0.475143868,0.191190736,0.540732916,1.234745118,0.706671466
DEPTOR,0.383882795,0.393839765,0.684929419,1.152755463,0.482772266,0.57719007
PIGN,0.533126074,0.50473026,0.601699659,0.561468592,1.198310315,0.120222919
CKLF-CMTM1,0.389615571,0.243314189,0.019278382,0.083895174,1.398765875,0.70121933
ARL16,0.363963189,0.223748404,1.223608595,0.790571908,0.495637606,0.340962706
DET1,1.196542579,0.173988963,0.540127408,0.813037438,0.148749303,0.479360528
LAMTOR5,0.533139768,0.716181926,0.175069365,0.30254779,1.076975038,0.76645445
FAR2,0.442675666,0.504056923,0.040480936,0.427780729,1.4227196,0.088687214
ELMSAN1,0.386482373,0.616649329,0.408726959,0.317366335,1.308410988,0.396639908
OR1E1,0.53015843,0.432142343,1.276564729,0.651752009,0.210030821,0.316765793
SMIM2,0.050306828,0.469587353,0.396092957,0.511741143,1.422966022,0.004762254
HMHA1,0.962214181,0.198156034,1.266916404,0.047909578,0.185685301,0.244321897
CAB39L,0.604130066,0.073747424,0.417180651,0.238847286,1.433606248,0.099700818
GUCY1B3,0.03903287,0.864138775,1.338916264,0.017755237,0.071085845,0.34690355
FAM180B,0.41544886,0.014341106,1.233527265,0.056572687,0.965895778,0.190048961
MPO,1.169988304,0.353076968,0.538587288,0.829209144,0.431929089,0.094360371
WBP1,0.014140134,0.283050189,0.181129672,0.272867814,1.414493857,0.691586321
SLN,0.110261462,0.360608743,0.550673499,1.179773579,0.88494494,0.215025345
COX7A2,0.591236056,0.259802985,0.279833274,0.620327358,1.329462929,0.137929803
IMMP2L,0.046004864,0.949256718,1.276906666,0.113045838,0.342778342,0.051912583
PPP2R2C,0.219500451,0.321529161,0.57806394,0.40541054,1.342974589,0.461528813
ARRDC1,0.182811699,0.24793747,0.95336392,0.19228175,1.273560395,0.062788957
HRH1,0.228443546,0.566883322,1.132715614,0.237487962,0.35353643,0.910324289
FOXB2,0.433653259,0.694231503,0.048571181,0.106029391,1.35538017,0.382095984
ZNF671,0.458823291,0.336618593,0.018070288,0.084275471,1.381848363,0.652611669
VIM,0.614279283,0.249006993,0.64641623,0.453569867,1.165580946,0.495141029
TXNRD3NB,0.162116065,0.297788383,0.68219258,0.811765824,0.591758668,1.037872024
TXNDC15,0.307381755,0.082669731,1.436872098,0.160395955,0.645877329,0.240547345
GNG10,0.105293012,1.186124305,0.53089314,0.437388692,0.769301949,0.42861092
CTTNBP2,0.373358263,0.764569086,0.749351189,0.383356267,1.063318357,0.321821731
ARRB2,0.298206409,0.096292265,0.164496908,0.754266611,1.401668431,0.088406235
TBC1D16,0.299261397,0.157605147,0.020458655,0.608568132,1.426785731,0.381809705
MEX3C,0.302979618,0.375447611,0.841035434,0.719900003,1.081137736,0.198629528
OTOL1,0.479706171,0.123674518,0.225572473,0.617718198,0.869998586,1.109908562
MEGF9,1.112513086,0.81235695,0.253271817,0.658839287,0.101530402,0.510424572
CNTN4,0.493176456,0.250469417,0.737481281,0.17364165,1.218314486,0.549898601
ZNF346,0.420244867,0.337680725,0.051732939,0.388180544,1.466462905,0.268623831
BIK,0.475129267,0.065469516,0.65572754,0.241505587,1.30886296,0.484981256
GPC3,0.217852532,0.058455976,1.274916573,0.219807165,0.826586591,0.508740591
C17orf62,0.044289111,0.093536507,1.27403992,0.344095584,0.955947853,0.023243885
PREP,0.107323594,0.55861491,0.981508829,0.304646797,0.232440255,1.110360288
NDRG1,0.318203903,0.255902076,0.396132167,0.273308588,1.486384422,0.242837687
ACSM5,0.054047636,0.780257111,0.680413004,0.493076386,1.045215464,0.506342607
CLYBL,0.647656766,0.398463321,0.56987015,0.157972472,1.193925903,0.559703501
NRIP3,0.472388073,0.319049057,0.071017319,0.770100844,1.256967859,0.404545309
KIDINS220,0.558187735,0.062337538,0.322911234,0.217704551,1.429937259,0.393471281
TMEM110,0.003925778,0.289298334,0.997180585,0.285156286,1.152525812,0.423035171
TNFSF10,0.200350579,0.021008559,0.179877811,0.835834538,1.370179484,0.133108003
PLD3,0.909122378,0.098649758,0.523532927,0.437625733,1.142120739,0.245740926
SLC29A3,0.389271551,0.532492708,1.404065786,0.202784417,0.160240353,0.439757458
KIF17,0.451663023,0.378983199,0.048654459,0.219879368,1.440736566,0.438865435
MNX1,0.29377,0.231914635,0.067012634,1.463433193,0.461478644,0.409257271
HOXB6,0.36656269,0.399093596,0.466432145,0.623789698,1.2801561,0.357142256
RBFOX1,0.586431799,0.684749064,0.850764945,1.040987468,0.095281977,0.193257794
RELT,0.67951332,0.585114753,0.804729144,0.297738299,1.026632192,0.268994969
SPDEF,0.329706297,1.03275174,0.932286282,0.692548078,0.364463476,0.098843768
GRIN2C,0.071900281,0.029833789,0.532903011,1.276494253,0.861099478,0.075441725
SIRPD,0.306931682,0.485786525,0.845673995,0.636819723,1.098361958,0.096789489
PPP1R3E,0.436908246,0.098978716,0.440439211,0.232453136,1.429283082,0.418461201
MFSD5,0.412550342,0.349585665,1.254922464,0.080488679,0.851765086,0.259704028
RGMA,0.435176007,0.463516176,0.217828059,0.429278855,1.396053994,0.285911021
LRRC75A,0.073445562,1.248876121,0.504469395,0.255009901,0.857791322,0.215070868
CXorf66,0.866895046,0.039780781,0.622595034,0.58161947,1.070405178,0.204704921
ZNF821,0.326864393,0.28866626,0.130788807,0.470886773,1.421489314,0.4658607
SYNPO,0.266411281,0.112982319,1.328134188,0.435809272,0.791391654,0.052495696
OR51F2,0.292265637,0.334665761,0.471347641,0.146906621,1.474136276,0.228950621
GFI1,0.331747402,0.82543551,0.025493303,0.06177908,1.362655055,0.118199765
CTNNBIP1,0.280468122,0.417618702,0.488217667,0.206229675,1.458873157,0.066338988
TNFRSF1A,0.140539606,0.737220115,1.332645321,0.037431519,0.502900957,0.270495368
BCORL1,0.293494485,1.287523404,0.552296713,0.060059579,0.75360731,0.215054294
ART1,0.197960668,0.393633875,0.436799489,0.161869581,1.208426786,0.891762166
CT47A1,0.206804611,0.055912468,0.643341428,0.749560401,1.198286411,0.457332487
ZNF787,0.133122177,0.916111067,0.326243145,0.249180573,0.367255863,1.227307317
MYL5,1.113967536,0.54969032,0.685558829,0.784132775,0.196775416,0.002809158
TINAGL1,0.668590912,0.464067959,1.373896203,0.174628323,0.171621796,0.238230813
P4HA2,0.352419366,0.03847368,1.414950959,0.119015534,0.692505842,0.212536532
ZNF48,0.350063923,0.660233455,1.090255757,0.206142767,0.310867043,0.883415489
CCDC30,0.110803531,0.394712368,0.503287239,0.296403984,1.460581039,0.155373911
C6orf141,0.239662368,0.076536019,0.756615264,0.635484846,1.274742495,0.045768735
ARGFX,0.190358918,0.12137268,0.963269637,0.416365793,1.206595806,0.242025857
DCX,0.747760393,0.560905045,0.746302783,0.238488403,1.055551795,0.254700685
PRMT9,0.723708638,0.195309015,0.377368558,0.362098059,1.178408935,0.665279811
PPP1R14C,0.334135733,0.25600785,1.274334155,0.404676888,0.435884133,0.715397834
CXXC1,1.356113008,0.321638128,0.689575199,0.107794871,0.485743904,0.033049361
LIN7B,0.39537103,0.24055165,1.330156977,0.17108275,0.775653042,0.228601806
CEACAM18,0.874183975,0.045660765,1.121455951,0.016557636,0.390486148,0.6999765
CAPN10,1.206753615,0.689480038,0.014190121,0.366980878,0.767934071,0.102130284
HSD11B1,0.120612364,0.506170692,1.409352182,0.089109523,0.540205602,0.331473047
C5AR1,0.483419183,0.975121366,0.623183778,0.047507298,1.037221229,0.12517203
MYO5B,0.026417514,0.752401584,0.687227157,0.455507369,1.070554573,0.523455268
CADM4,0.485192677,1.087582069,0.549130562,0.665501351,0.008897945,0.709862225
VAT1,0.557910555,0.010053271,1.415602414,0.318482415,0.052038224,0.497224487
HOPX,0.198616062,0.43391902,1.087295558,0.46613822,0.726581169,0.715203429
CNKSR1,0.63905194,0.577115044,0.541078105,0.033385723,1.185010818,0.4765362
KIAA1551,0.800788497,0.256734146,1.060596888,0.870345854,0.262154138,0.091649179
OCM,0.034582511,0.502985222,0.429231865,0.294222209,1.451053982,0.19003218
ACBD5,0.334104352,0.386839092,1.313601409,0.380577651,0.661852888,0.311382738
FGR,1.221503519,0.152766572,0.954202766,0.200911966,0.248918408,0.372060861
MKNK1,0.374163008,0.886302912,1.138695414,0.022634511,0.059727233,0.66364821
FOXA3,0.187943194,0.311073876,0.189336747,0.395578559,1.478660258,0.394727888
SUSD1,0.04870409,0.626549868,1.387935029,0.246489118,0.532585588,0.031014545
FFAR4,0.848898024,0.319996975,0.207286266,0.569159604,1.180231052,0.289456664
TSGA10,0.174675464,0.837722804,0.662682949,0.05459482,1.109624508,0.510861889
ZGPAT,0.348110758,0.525047095,1.145103676,0.683102519,0.611428935,0.3436194
ID4,0.301384,0.412038093,0.655176239,0.240095385,1.365000442,0.236497498
MEI4,0.173854788,0.167033232,0.416226701,0.254447222,1.469867129,0.458305189
TTYH3,0.132150032,0.057194758,1.335556573,0.243623305,0.336408155,0.830480387
OTX1,0.509987728,0.072222891,0.552051996,0.689963988,1.16371101,0.516069802
CTNNA2,0.528799206,0.400254649,0.024000573,0.325504578,1.440860151,0.210302294
SQSTM1,0.378152995,1.456105086,0.047764665,0.185786916,0.493335946,0.35106461
SLC25A2,0.055945335,0.152180413,0.867352697,0.395833885,1.308218753,0.141267258
CHD9,0.40020352,0.443740561,1.276712735,0.071942111,0.570734006,0.590499571
GALP,0.561197697,0.02670273,1.125121177,0.927105973,0.458910075,0.122430315
LMTK3,0.194261684,1.372584842,0.204766657,0.183282693,0.590241694,0.566597501
