,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
RNF10,5804.21115,3782.434153,3569.272579,3113.06015,3830.050131,3923.378639
YY1,3200.391127,4239.743019,4057.069114,3547.716081,4713.977447,3440.185615
SSR3,4779.044834,4426.978033,3542.582869,2148.855354,4057.295401,3454.839725
SP1,3023.07949,3577.223972,4781.242161,4138.249914,4013.335143,1888.215266
TTC37,4152.718149,3707.683388,3287.679469,3337.618364,5782.042723,3871.261007
MYBBP1A,5092.781571,4433.418205,2661.498613,1632.3627,3720.303687,3857.889506
PYGB,37800.75379,2361.760535,4136.879646,6613.752896,3185.912149,3438.669987
CASC3,2658.398257,4090.236318,3544.496016,4024.454624,4414.186272,2134.965257
STOML2,4706.933545,4217.22031,3050.318547,1950.143557,3422.019075,4142.173365
MTHFD2,9822.348877,8508.613923,2465.72646,4404.667559,3159.419438,3083.958428
APH1A,2710.802749,3631.181142,3903.498467,3007.17388,4151.938046,8621.47716
PPP6R1,5189.823343,3236.43676,3035.615417,3034.358217,4676.423806,4290.166128
METAP2,3824.770498,7778.137672,3255.78423,2830.578253,3701.686831,4773.29905
HM13,7046.723264,3889.647358,2869.430453,3253.325776,3636.560203,3909.568614
EPN1,3660.133861,3177.863558,4087.565958,2964.064364,3860.753047,4012.929621
NCSTN,3057.505794,4021.280849,2910.14666,3759.138627,4897.034364,3755.976813
SRP14,4607.295314,3886.628195,3612.204514,3156.979062,3208.763955,4233.903575
AKT2,3420.408508,3575.924307,3895.876659,4048.403008,4503.101254,3466.299144
ERGIC3,3189.479432,4009.899508,4041.081022,3460.766392,4606.604677,3002.170561
HIP1,441.8106127,6002.023549,4225.873116,3958.716253,3014.147709,3510.04709
PLXNA1,3386.321087,1836.792468,6088.488333,3060.021366,7388.300129,4082.135866
ACAT2,5230.032188,888.9049843,4627.455168,2837.785013,2599.217879,5043.62528
BEX3,4175.575675,2686.924586,4233.194399,3460.601861,3141.877217,3994.024828
CCNB1,2581.299545,3970.612075,3480.761014,10060.06801,2233.043585,4872.039642
SMC3,2975.914554,2988.511907,5486.204171,4035.207666,3395.751436,4165.848782
MPZL1,6057.762979,2585.422619,2578.190113,2484.24215,4839.93949,9168.56197
UBE2G2,4993.929746,3776.95987,3953.900465,3393.613847,3460.984365,3647.883815
NOC2L,4844.552993,3412.990506,3259.615369,2298.970546,4011.460579,5181.649983
RPL22,4746.61669,4315.623879,3603.829849,2242.766102,3812.902638,3546.31495
PPDPF,4070.933107,4205.352411,3343.795866,3331.338934,2047.56344,6570.581455
ANXA6,17155.32021,3362.966261,4038.318976,3375.22388,9343.45029,235.7730025
TBCD,2585.393061,3686.762378,3716.262516,6529.481499,2309.182854,4018.991105
TMEM132A,4291.438918,3900.649783,2711.199053,4131.230978,1877.030517,3486.994262
ELAVL1,3254.953849,3217.057824,4285.935859,3928.106098,3455.746195,5397.91944
BCAM,382.1856622,15188.85931,2565.134613,4799.293586,2104.966524,7856.81368
RAF1,3022.520826,3721.80725,3851.672921,3637.861011,2668.303403,4016.723623
PLEKHG2,15276.10102,3493.616967,3863.071577,2557.483969,3963.66968,2606.581239
SRPRA,6409.610898,4901.270342,3405.859436,3289.028153,3950.500978,3358.580948
TMED9,5002.701832,5847.429182,2805.668444,3086.232025,4219.514567,3134.01667
TSPAN14,12105.24803,2963.664582,4388.628015,9033.054545,502.4522915,1166.039764
POGLUT3,677.8240229,4331.274976,3665.813173,3430.853099,4804.335108,3685.459916
PSME3,5020.053555,3347.69207,3648.404424,3354.924755,3693.273419,5220.469468
ZRANB2,3674.133822,3935.569575,4018.712143,2884.675421,3650.537172,3480.435186
ASCC3,4090.711079,3233.503343,2257.506674,2920.627309,4474.111909,4222.614023
MFN2,8648.58788,3572.018702,3416.091673,2396.161253,3976.158787,3740.495412
PREPL,2991.126383,2524.517895,3717.464512,3777.794013,3590.775184,4999.453254
OLA1,4117.863593,3212.384876,2610.877596,4095.523355,2586.579579,5250.338005
SPEN,3091.313371,2876.425333,3872.123937,4334.41253,3731.253075,3574.590551
CRK,3568.882452,3914.901982,3613.348435,3394.228554,4296.805391,3686.895208
PNPLA6,4151.767433,4914.597914,4719.947501,3137.637732,3114.70337,1833.787739
AKIRIN1,4115.158849,2882.955927,3568.296339,2619.363771,3719.896223,5705.555407
NSD1,5532.39922,3230.941539,2870.349034,4124.182864,2825.028306,4055.857729
ZNF638,3061.481294,3620.93438,3302.862913,4337.941236,4052.181449,3664.273573
S100A6,8214.615389,13146.59599,1296.242948,2595.426659,4680.33759,15.54221674
SEC62,5215.172618,4154.112652,2981.18108,2894.903876,3855.31517,3417.900228
SRRM1,3783.363831,4013.618855,3514.737531,3537.702378,3716.315266,3552.278781
LMAN2,5017.209608,4609.244395,3130.483202,3652.174314,3615.69477,3225.073354
ACO2,10913.71947,4912.800991,3027.3876,4013.385895,3247.93388,1921.401931
SEC63,4009.317543,5608.44877,3621.080878,3360.148447,3442.6263,3630.285577
WDR26,4054.699235,2618.859249,3273.060469,3970.172769,3276.974664,3982.001901
GTF2F1,3999.234626,3170.99261,3516.091453,2637.938251,4139.978651,3730.140436
SOX4,81.35920797,11904.09792,4285.450119,22142.32423,2960.762052,736.1523129
PANK3,8892.672711,2960.564309,3766.066904,3478.842625,3156.623686,4186.428269
EP400,3566.863658,3586.308496,3656.039601,3869.591546,4352.791897,3391.098436
SOX12,1680.403513,3095.370561,4985.584137,3935.203003,5447.087404,3305.900839
GSE1,4803.964488,3279.406291,2913.719055,2281.490169,3954.836934,4221.948129
PSMA4,5076.824971,3801.270694,3017.443414,3428.785086,2999.401998,4329.532125
MMP14,4647.782726,7001.567844,2170.651922,6007.054808,2574.27603,21.22843271
FOXM1,2707.473451,3424.273193,4079.301963,4950.808066,1675.790056,3794.045497
MYC,7797.308618,7150.858506,3606.379519,145.4328829,3610.717544,3238.679605
SERINC3,3665.824655,3549.420323,6284.849612,2560.079866,11690.1225,2761.795903
TCF12,3496.273476,3967.918495,7034.958229,3709.756973,2573.846171,2533.176947
UBE2K,3900.20231,3704.047561,3491.669639,3378.408615,2963.264353,5326.036362
EP300,4739.36423,3649.445206,3281.846227,3543.939061,5084.873681,2435.14458
MAVS,3617.606895,2415.450383,2869.497212,4243.898276,3570.363272,4877.766852
SEC11A,3442.875428,5584.7198,2812.498873,2991.32485,4605.9489,3732.083025
GOLGA4,5620.20515,4291.529846,2653.155529,3348.871674,3613.965818,3557.514444
KCTD20,2344.031246,3362.658118,4036.877554,3805.5308,4003.017991,2704.644093
DLG5,1592.971523,2401.166811,4881.019417,4084.797349,4484.921435,3077.921143
LRRC41,3436.82976,2557.014331,3707.087172,2972.653162,3835.343704,3840.044416
GPR107,3048.569077,4662.453485,3453.415594,3683.692437,4254.143309,3130.981082
LITAF,6851.147906,2773.010069,2706.509635,5485.516302,4363.155284,1443.596642
SEMA3C,12544.58308,53.32009079,6539.776115,590.3829562,8622.764056,17.14841089
RHOT2,3123.782566,3955.844856,3764.026159,3365.916956,3848.189756,2638.679777
SPG7,3501.332448,3572.734385,3715.939348,3384.821189,4296.643389,3546.64281
CHD8,3518.360662,2912.222217,3331.518287,3588.937028,3797.293631,5283.602483
RBM15B,2642.645731,3627.289082,3907.857249,5106.965078,3067.850774,3477.546914
UBE2Z,3512.18169,3586.854743,4300.446102,2397.095582,7396.502666,3221.883132
TARS,10655.28445,3725.410081,3280.449007,2756.763518,4537.57331,3369.392876
YLPM1,2694.680271,2583.023169,3423.026928,3667.198253,4858.294733,3879.451908
AKT1,3409.50815,2748.421025,4248.164952,3541.851754,3547.546736,4844.366334
INTS3,3497.933804,3588.666106,3950.776332,3462.141826,4807.546173,3343.80625
ZYX,6000.921145,2027.415448,3484.963391,2584.635905,7373.739741,3600.771555
CLPTM1,5350.17709,3119.953883,3405.134635,3523.820459,3560.523067,4812.809059
PIP4K2B,2508.689663,2496.23502,4203.345122,3459.116384,5491.220223,3623.122002
RSF1,2339.219986,2613.820889,4746.534847,3584.977365,3491.902483,3603.51209
ADH5,3227.581313,7800.422431,3846.866489,5000.327328,2592.169658,2966.208391
IGF2BP2,4494.10113,2578.896568,2275.087584,659.968314,4880.904136,4586.484337
CYCS,10057.81101,3819.301952,2846.506954,2224.198005,3249.322155,5758.998339
PDCD11,4677.465982,3710.378804,2910.838644,2559.457297,3948.523058,3352.552308
SDC3,1268.259642,6845.484499,3256.359282,14538.02363,3800.879894,1531.661433
GRSF1,4248.163254,4071.515713,3512.532968,2714.709621,3541.935274,3332.444098
TIA1,1638.619865,3410.496791,4051.825356,4539.197421,3642.183427,2547.461224
PSMB1,3985.898842,3812.718439,3143.735064,2538.991119,3237.118958,4216.808636
FBN1,3417.967175,3627.911853,2232.286547,4803.994851,10792.50629,2631.339834
CASC4,1948.941105,4179.597433,3785.792217,3431.120812,3611.573482,3360.255124
FNDC3A,6483.598456,1750.9109,3505.791312,3534.853347,8247.902083,1828.567612
UBE2I,2331.801513,3863.294777,3971.629943,3526.704694,2718.637708,3512.070195
PDAP1,3501.830274,4165.227399,3714.427551,3122.740806,3534.317139,3490.752811
GLYR1,4161.791968,2480.729353,2939.570766,3577.469045,3443.765764,3980.204725
CTDNEP1,3663.92084,4067.931786,3129.28915,3509.745281,3220.943877,3509.35351
PICALM,3600.123175,3677.046448,3417.436645,3085.274807,3180.896248,4041.44178
NEK9,3762.791546,2772.190996,3652.264403,2754.701723,4623.256598,3357.294512
TOB2,4011.506208,2121.266383,3595.938156,3413.47729,6650.962367,993.7104163
SERPINB6,3940.265237,3068.512011,6534.67667,1230.212594,14294.38214,1837.481661
RBM5,2511.420847,3002.824192,3813.99189,4297.582623,4153.866145,3193.077368
H2AFV,2742.984967,3307.138719,4315.37405,5509.761279,3111.314202,3697.000938
PTCD3,3868.300653,4229.882577,3425.330838,3344.879395,1840.776145,3571.181066
AGPAT1,2388.19761,4253.346258,2819.116166,3368.520483,3625.505363,5812.752643
USP11,2957.15634,1845.598285,6056.994426,4509.894992,4035.339482,1997.440745
IMMT,5689.261969,4432.766208,3001.797756,2260.199057,3291.212477,3697.738883
MARVELD1,2429.338711,3984.467775,3003.585222,4021.693724,5258.640324,2384.699765
BUB3,3512.301834,3350.324619,3537.84287,4041.65165,3063.42129,3474.965599
DFFA,3553.274424,6521.084079,2341.34284,3431.645962,2070.931676,4237.09893
ZFAND5,4076.061603,3334.331849,3625.525092,3355.988213,4449.843788,3276.842462
GPC1,3921.108017,3692.390826,2532.107454,3279.280657,1116.089304,7290.77206
ARPC3,3767.499097,3246.417707,3148.746255,2161.470067,3721.118328,3756.128308
ECT2,4735.297643,3920.132573,3040.907644,4147.374715,1389.27529,2515.603323
IMPAD1,5707.944225,2928.518395,3222.823265,2159.252066,6241.133639,3719.703423
MRPS27,3728.19013,3736.504733,3209.232587,2063.582935,4154.690108,3183.069553
CLCN7,5154.695098,3575.592733,3190.652962,3764.661878,3360.694848,3266.44797
SLC16A1,3213.622113,4542.782205,2372.478972,5658.940673,3094.744521,3712.095907
XPO7,3614.568637,3508.082732,3148.026708,2435.069749,3555.514181,3417.249433
BZW1,3153.686969,3425.794481,3492.408906,3010.386486,4524.176742,3993.841481
FGF2,13150.71158,10625.74685,2937.272162,2309.830905,2617.708845,3980.588687
GNL3,4346.038153,4686.500378,3183.111162,2130.544784,2991.245414,3733.554336
CLIC4,16288.33611,2835.088879,3635.124176,3276.247228,4856.587003,3158.761509
BTAF1,2548.352785,3117.863045,8731.190342,4819.239047,2191.196307,3789.673249
LAPTM4A,19123.51204,2974.226986,2927.218781,3701.181785,6040.413253,3203.731848
PUF60,3622.916947,3497.559102,4126.391297,3196.082009,3378.78112,3405.268149
NECTIN2,3223.018037,5988.752104,2533.751515,2103.420234,3678.537345,4772.492341
TXN,3896.414853,6025.773874,3543.342711,1771.840165,2932.681636,3353.121071
NMT1,4919.57909,3428.329897,2661.505427,4051.380988,3350.316095,3467.690173
TP53,2497.587154,3452.935299,3789.853551,3442.81935,3749.780606,2972.862146
LTA4H,3430.261911,5585.541534,2722.041226,2028.27114,3920.113903,3457.857251
TSPO,2234.207917,4517.61751,6457.368443,8281.899693,2368.415218,50.14176877
CLPTM1L,5704.059495,3254.257938,2451.035573,1923.990602,3733.341915,3629.116166
SEC24C,5309.633837,4021.270416,3566.962126,3306.846993,3286.227276,2961.586732
RAB6A,3554.790338,3347.405339,3282.273055,3292.475099,3525.269257,3684.59616
FBL,2438.928555,5574.559902,4341.916655,3537.897838,3264.141929,3323.810986
SACS,1444.688862,2268.882139,23385.69897,4586.252319,47821.94673,1715.406704
PTPN14,1675.732718,2123.421214,3143.544062,10875.57434,3707.856842,5916.797789
CCDC88A,2214.252803,4662.779699,2930.756544,9136.216398,3758.542072,3092.401128
ANAPC5,3177.948166,3512.067307,3237.800558,3648.367103,3372.154355,3473.126582
KIAA1191,4857.736419,3146.68673,3697.910825,2884.704458,2929.615423,4296.921203
AP1G1,3605.639708,3078.006974,3242.589343,2989.286473,3595.702819,3952.331865
NSUN2,6396.030051,3575.917738,2515.28423,2473.23405,3647.475449,3262.366404
SEC14L1,3889.696105,7479.440435,2350.545037,2943.913113,2763.743217,17262.09998
ATP6V0A1,6697.866237,2069.241982,3287.918112,3540.44822,2125.618889,4516.871607
STK24,3714.384741,3113.067856,2686.273323,3832.097467,2808.952387,5878.146597
DDX24,4109.141739,3350.476219,3517.786013,3272.968413,3474.707152,3281.406573
MTND2P28,9505.027902,3725.728281,3174.286161,1466.68205,3650.608319,2834.541516
ACTR1A,3135.718689,1901.623005,3920.941879,3683.182646,4111.429585,3059.218733
SF3A2,2614.142035,3278.168378,3854.831717,3708.689295,3134.769988,3533.645681
TPGS2,2670.493403,4001.027796,2948.014522,3858.623829,1817.675248,4229.385982
ARIH2,3681.528796,3589.218978,3021.978237,2507.728006,3210.718136,3607.666438
PIP5K1A,3496.526465,3013.618654,3572.831773,2552.53538,4551.389248,3298.047747
CNP,3373.727746,1850.767311,4121.99063,4416.995789,3414.229313,3339.270894
SLC39A6,2708.563543,3635.059153,3343.242609,3438.603208,2624.320243,4680.728187
ATP6AP1,3371.427901,2449.427683,2714.238986,3722.464175,3399.610763,4703.714629
IDI1,13224.70019,1071.132309,4997.111691,2592.276464,3747.605333,3023.215319
UBE2D2,3680.983617,2471.433349,8958.297684,2760.192257,3087.730325,3975.478889
DESI2,893.7847953,2769.546997,3737.246862,5586.389166,5574.577264,3031.308631
NNT,8406.777749,4495.614372,2740.950003,3652.159038,1598.168,3110.905697
HTT,4294.684933,2770.351605,3294.062095,3468.593245,3237.121962,5004.819824
XPO5,3389.030095,3267.686841,3364.403298,4219.151438,2685.760504,4575.503836
STAT6,32.14687406,5910.343493,2197.961319,4547.965517,8507.637482,781.6885953
SFXN1,5293.380314,3388.671057,3349.866499,2284.108102,2186.101595,3585.399847
CCAR1,4416.648812,3000.198878,3150.716779,3330.828824,3741.304375,3406.114625
BMPR2,2633.889298,2566.227676,4094.123212,4471.334862,17288.91972,1641.233204
CMPK1,4560.954056,3404.111471,3319.219972,2445.84532,3660.151793,2267.741483
AC034102.1,3505.076736,2426.260465,3492.482766,2657.698311,4587.485583,3228.361404
SRSF4,2228.32927,3254.725915,3454.961731,4436.218841,2218.988311,3613.009998
CPSF6,2431.974538,3343.861631,3362.616098,3485.461393,2907.914652,3538.226183
TRIM25,8253.635482,3746.092286,2958.611655,3828.870957,1832.071322,2682.37454
NDUFV1,8703.514113,4920.608481,3415.73896,2324.531071,2937.085701,3286.267856
FOXK2,3877.250568,2751.06705,3618.379942,3541.434178,3157.294411,3135.235675
HEATR1,3927.874398,3453.924622,2483.862478,1558.131117,3966.730172,3244.355351
PTPRA,4228.201319,2110.007809,3619.869725,3071.754526,2733.819228,5261.411445
PSMD11,4220.419812,3545.994601,3145.065416,2928.976654,2780.536991,5713.828241
SP3,2273.441015,2583.873095,4102.596836,4973.74438,3187.075581,3501.572482
SAPCD2,1308.094822,3786.864234,2210.186853,4320.6104,2886.565375,4166.025969
PLAGL1,5856.439949,1640.622732,274.9703841,5031.336474,1492.746228,8366.604637
CD276,3545.800826,6895.510705,3126.067965,4608.112471,2312.534771,3056.845235
HDGFL2,2934.428197,3192.069322,4102.775365,3471.849176,5375.807378,3035.074537
MOV10,7451.385985,3254.13848,2480.284197,2327.070016,3404.794051,3736.059243
RAB14,2687.121245,8990.87028,2941.322435,4488.488355,3160.584067,3495.829306
GIGYF1,1618.671686,3103.955081,3790.023682,3550.071311,3617.404778,3004.076093
PRNP,7105.279792,2422.05978,1900.712249,4040.039175,11385.91514,2612.688289
TM7SF3,2856.238605,9592.779895,2726.252458,2272.181093,4272.285566,3795.843978
FAM168A,2737.798639,2805.185406,3846.363189,4565.496598,5236.553859,2554.548558
NACC1,4402.6886,3629.490364,3021.421751,2568.925056,2637.773056,5121.226729
SKI,3427.821762,2768.752274,3733.839122,2776.165489,5638.635097,3212.265763
APMAP,3368.20192,5121.439438,2957.157133,8515.333183,2321.236814,3271.449864
GRB2,3532.397795,2811.931418,3050.074807,3251.262838,3388.2145,4355.08613
LSM4,3908.196255,3766.203927,3074.404786,2733.712456,2000.818368,3558.742022
MGAT4B,2780.426583,7276.030913,2981.113358,3131.854554,3497.132116,5046.055061
AMPD2,2330.377854,3194.725025,3852.486959,3342.279663,3672.720393,3286.045276
HINT1,5148.877282,3312.309837,2983.764077,3310.159627,2229.567335,4478.44505
C6orf62,5837.653385,2637.995923,3389.673315,3230.781885,2118.079948,3491.554025
TMEM131,2827.685187,3537.938618,2327.620952,3503.817696,3237.370905,3382.511818
SF3A3,3539.480194,3358.742833,3255.502019,3357.682271,2707.237721,3061.773448
MDH1,7944.367951,4481.946461,2821.301485,3097.88531,2982.231776,3514.448663
GJA1,7823.180862,25097.91559,120.3097068,2570.401232,1646.898963,4032.283446
ZIC2,9292.519461,497.9441912,2949.169323,6830.843712,2613.201863,3649.4638
ANLN,3174.834428,3242.197291,2972.759379,5204.15308,3350.355529,3729.752312
HADHB,5324.442813,3665.877509,2922.864593,2729.006686,3956.66661,2247.315179
NUDC,3406.875983,2840.134016,3511.449428,2718.374779,3307.578521,3272.924493
CSNK1E,6191.70884,2848.254751,3730.332796,3996.991971,2247.4183,1128.833308
COL6A1,819.9759655,1583.397094,25573.8493,30345.24826,2676.89157,3898.990558
PLTP,3634.560036,70.75105046,6666.437352,2938.732929,8488.118961,1222.804704
FURIN,10958.53504,3507.577364,3061.53677,2660.410282,3702.215123,2264.518755
ARHGEF17,3113.565445,491.4442278,1582.890302,3454.531906,4314.624849,4066.40293
BAX,1764.509038,3774.45862,2962.557595,3975.327742,3603.640848,2656.895819
VASP,6194.500906,3483.243299,3078.123631,1971.379311,3972.577318,2943.077117
UPF1,2273.043292,2696.24347,3073.392724,3800.538253,3486.213886,3873.133779
SUMO2,2764.944955,3325.47362,3530.197658,3230.08071,2606.372512,3568.815404
NEMP1,986.8402952,2236.408143,3245.303917,3305.883256,3514.705724,3975.949933
DDX1,4676.87881,3338.314368,3209.473981,3177.536788,2662.996411,3759.748127
RHOC,3283.159994,3262.344777,3278.719935,2725.765078,4911.24035,2984.398301
TARDBP,3085.723409,2667.936476,3376.327909,3990.136948,3154.634124,4367.110463
TUBB2B,44.93634094,763.1462832,18565.0712,30029.45399,68.75048116,5758.838469
ALDH3A2,4319.586044,13606.27648,1543.36093,3745.633979,2261.049521,2772.36235
SMCHD1,2522.82769,3006.790142,3510.996261,3636.954882,2871.135159,4549.565647
PSMB5,3991.634495,3725.369617,2980.123188,2346.091713,3015.560992,3498.630163
SGTA,2528.771983,3445.783061,3288.1163,3313.152676,2273.608977,3214.220544
PSMC3,3159.757565,3341.914868,3003.916339,3409.918694,2891.429857,3946.016347
PPP6R3,3613.766437,2954.905928,3100.162559,2953.401692,3383.333014,4023.209128
FANCI,1576.12805,2587.369686,4157.757111,7961.481448,1201.120395,3893.762221
FUBP3,2993.060576,2786.393829,3562.673114,2917.241548,3897.423024,3482.206081
