,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
HOXA4,0.239006345,1.438732481,0.446108702,0.036613759,0.511316438,0.278914754
HOXA5,0.591042144,1.093094658,0.70427231,0.427672924,0.10542652,0.657618088
HOXA6,0.221555054,1.253846777,0.340522175,0.03450662,0.797155672,0.541151605
HOXA7,0.494193882,1.318073066,0.259260207,0.212927014,0.021159195,0.756386797
HOXA9,0.166577989,1.063964265,0.347423198,0.610199829,0.56232838,0.835247607
HOXB13,0.039984066,1.359678771,0.174403029,0.347073911,0.813164886,0.065021011
HOXB3,0.296925837,0.800858304,0.006950362,0.63085545,0.692034244,1.029654986
HOXB4,0.097586441,0.211923383,0.530665094,0.563826364,0.926712927,1.07421114
HOXB6,1.153459876,0.66639542,0.646434792,0.20380249,0.481168574,0.448528184
HOXB7,0.033502452,1.410183017,0.261315273,0.087517128,0.575988507,0.518864561
HOXB8,0.444224506,1.231866689,0.12705152,0.505385927,0.566740429,0.599236161
HOXB9,1.428440962,0.063921133,0.389766416,0.482436884,0.487287052,0.005029476
HOXC-AS2,1.067238663,0.546162555,0.800668541,0.192824551,0.56652781,0.479759928
HOXC10,0.439018829,0.46576518,1.146573017,0.282813983,0.037385152,0.927890537
HOXC12,0.484484803,1.334927072,0.300945253,0.428913985,0.368722162,0.489305192
HOXC8,0.434030978,1.43959294,0.177010917,0.580282853,0.065073353,0.183194839
HOXC9,0.445708833,1.46113034,0.096228172,0.288607322,0.459748925,0.170837088
HOXD1,0.169002894,1.273049056,0.312628155,0.422936616,0.565281789,0.649072834
HOXD10,0.326478102,0.559237037,0.557854768,0.095540594,1.089625018,0.860069779
HOXD11,0.031168726,0.530265815,0.115904992,1.007427401,0.952690351,0.66973913
HOXD12,0.162930818,0.609477479,0.702023704,0.117091503,1.106258744,0.733690199
HOXD13,0.335364344,1.161612261,0.776382003,0.443556054,0.289831174,0.566869722
HOXD8,0.432096217,1.140075429,0.627641616,0.425795233,0.694878928,0.349421292
HP1BP3,0.155774291,0.405586733,0.863549579,0.157263432,1.306209983,0.035584531
HPCA,1.165932877,0.103886721,0.283274501,0.41899673,0.540139237,0.865402591
HPCAL1,1.024770959,0.419031386,0.801233869,0.42642156,0.751400231,0.229151651
HPCAL4,0.751334332,0.237823249,1.344295821,0.015929873,0.105475137,0.476543251
HPDL,0.350069008,0.428578853,0.462813542,0.190206937,0.962411248,1.08803863
HPGDS,0.674911992,0.18976346,0.426022778,0.682058774,1.231345159,0.11063371
HPR,0.628687336,0.038656287,0.319963792,1.391022846,0.001259894,0.482287899
HPS3,0.19508336,1.083383757,0.413373586,0.492271446,0.924100548,0.433264428
HPS6,0.836436697,0.754996527,0.591347705,0.104994636,1.013898672,0.091181484
HPVC1,0.383901329,0.442106028,0.221775386,0.6216174,1.173304243,0.71525753
HPYR1,0.729372451,0.433649134,1.056078527,0.128177934,0.429779337,0.793844573
HRAT17,0.020203061,1.150379466,0.421938048,0.393439811,0.148028716,0.994055574
HRAT56,0.291208485,0.096958601,0.993949199,1.185483888,0.421738727,0.035954155
HRC,0.582231342,0.701201061,0.259060881,0.512663943,1.190124138,0.299429594
HRG,0.473749486,0.43283834,0.482329754,1.297030477,0.529326977,0.244462599
HRH2,0.419180973,0.089524279,0.010551967,0.095269232,1.295195662,0.892311609
HRH3,0.164226468,0.597900919,0.705570803,0.216732514,1.058616408,0.785327311
HRK,0.211169146,1.232273491,0.063531275,0.468046298,0.371943396,0.861470168
HRNR,1.152791869,0.298695993,0.390318955,0.242263599,0.600911683,0.822425005
HS1BP3,0.856417675,0.168474631,1.171025205,0.096238418,0.486435756,0.536330237
HS1BP3-IT1,0.409366506,0.646812943,0.338009129,0.453985376,1.318673018,0.146517322
HS3ST2,0.990584663,0.287347691,0.198423492,0.375312016,0.414276944,1.11847379
HS3ST3A1,0.007996281,0.220471778,0.56839117,0.82200098,1.202422853,0.416437357
HS3ST3B1,1.091625261,0.591599902,0.023635085,0.286890603,0.579583938,0.840385706
HS3ST4,0.971137582,0.52382076,0.362736637,0.223333241,0.260075387,1.095479559
HS3ST5,0.855046363,0.510740032,1.039484169,0.305553991,0.49387255,0.50685928
HS6ST3,0.40429937,0.101361606,0.461503509,1.15616621,0.85607262,0.458659335
HSBP1,0.864968267,0.243251344,0.283836815,0.606664082,1.155280824,0.275766055
HSD17B11,0.839777896,0.641299634,1.099953722,0.058765372,0.538581849,0.216223413
HSD17B12,1.175055157,0.879411972,0.490692841,0.475536016,0.084134522,0.196351839
HSD17B4,0.195569243,0.134650712,1.394255549,0.041410932,0.777530776,0.245093888
HSD17B7,0.20998504,1.345022909,0.609083465,0.635531825,0.18245889,0.072881468
HSD17B7P2,0.013500939,1.239188893,0.369251688,0.939214972,0.274839079,0.192060372
HSD17B8,0.462926122,1.301611033,0.434597072,0.445759156,0.493767496,0.356079499
HSD3B1,0.139008127,0.505536057,0.262277431,0.485937601,1.273023215,0.682835115
HSD52,0.922892608,0.246377927,0.138813517,1.224296571,0.329957795,0.356637613
HSDL2,0.571520932,1.109634904,0.443687235,0.07918112,0.11650378,0.944478548
HSF5,0.497634204,0.571228381,0.247843381,0.521114792,0.730568318,1.10725244
HSFY1P1,0.585118971,1.008177556,0.744667902,0.584856274,0.468289242,0.438176349
HSP90AB1,0.666286669,0.78415837,0.514420197,0.433738748,1.014230247,0.355533343
HSP90AB2P,0.335623814,0.975602484,0.337203517,1.157872727,0.347803117,0.163953171
HSP90B3P,0.493166529,1.211558946,0.715561111,0.26516591,0.276687675,0.54468489
HSPA12B,0.810313962,0.554031335,1.233239997,0.087032566,0.272650306,0.31672304
HSPA1B,0.199347688,1.264072915,0.676374557,0.296087076,0.443582634,0.535846229
HSPA4,0.718105553,0.275507335,0.038584983,1.002265843,0.943658298,0.422575655
HSPA4L,0.46045002,0.307868325,0.275390048,0.988904488,0.418283803,1.063548981
HSPA5,0.115682392,0.925593389,0.434456205,1.26301701,0.08813816,0.069488352
HSPA9,1.256391716,0.840897567,0.48856983,0.28104069,0.195144841,0.15897153
HSPB1,0.09251916,0.550704414,0.526517588,0.583524558,0.560294832,1.192970889
HSPB7,0.452611999,0.944851562,0.001027333,0.31979988,1.159800835,0.348788725
HSPC159,0.393395306,0.415773516,1.012737815,0.453395726,0.74424035,0.744271401
HSPG2,0.679585797,0.548681176,1.081891785,0.079505844,0.828303884,0.202189124
HSPH1,0.185134124,0.313192163,0.58631803,0.335100399,1.441447389,0.021702673
HTATSF1P2,0.662728402,0.533805377,1.094974394,0.518786307,0.688569362,0.01654175
HTN1,0.422753251,0.555434081,0.284757763,0.160023227,1.264951644,0.687489824
HTN3,0.963584583,1.095791317,0.192871258,0.207428611,0.663371177,0.130864575
HTR1B,0.26101859,0.189499386,0.238125682,0.58449444,1.359373677,0.562486944
HTR1E,1.158376406,0.014023069,0.267492651,0.874792333,0.687612416,0.122512623
HTR3B,0.446789303,0.316207238,1.356289967,0.501384117,0.414686805,0.322777497
HTR3C,0.627385809,0.138748752,0.560984,0.475681345,1.110902884,0.691897023
HTR3E,0.389934116,0.649099853,1.307569659,0.355637306,0.253894571,0.438872045
HTR5A,0.061916476,0.81189576,0.602217961,0.54625036,0.301066218,1.118910853
HTR6,1.043706788,0.266440122,0.886393539,0.154378437,0.612457287,0.567205722
HTRA1,0.872632881,0.701287418,0.427539879,1.108818591,0.032923372,0.004638457
HTRA3,0.119122835,0.070594186,0.418065483,0.131798134,1.273346044,0.913199449
HTRA4,0.84842035,0.220010001,0.66475321,0.283259288,1.098574728,0.411638298
HUNK,0.206954165,1.272979138,0.659898585,0.390739419,0.187266577,0.616561876
HUS1,0.736911983,0.533996307,0.190431957,1.312054895,0.048388436,0.279966998
HYAL1,0.025729867,0.653282916,1.229015377,0.687848732,0.281869332,0.41971547
HYAL2,0.626183909,0.325297536,0.222503408,1.440321355,0.065194158,0.201142344
HYAL4,0.853127175,0.587202033,0.353958675,0.61042781,1.001994597,0.303533253
HYALP1,0.577419983,0.139987193,0.243615858,0.145045854,0.754158065,1.290160859
HYI,0.277793336,0.711307744,1.035890527,0.780623418,0.242255719,0.585157145
HYLS1,0.94857083,0.402009166,0.344119032,0.313606816,0.411358549,1.104212696
IAH1,0.271095657,0.83656653,0.188151283,1.182485294,0.142283053,0.66288265
IARS2,0.43401961,1.17628163,0.503758432,0.022220503,0.499637572,0.768603383
IBSP,0.197597251,1.233176897,0.418785187,0.780236719,0.268761249,0.50051349
IBTK,0.757961212,0.853473109,1.056365721,0.196728187,0.090023664,0.448364076
ICAM1,1.099787049,0.354326047,0.747008806,0.519860131,0.363165362,0.609444315
ICAM3,1.167584448,0.970535325,0.40556068,0.31899626,0.307665156,0.024051614
ICAM5,0.648885163,1.421868633,0.052007342,0.41347105,0.115271753,0.192233325
ICMT,0.286536464,0.112233442,0.003731108,0.609872161,1.242263782,0.810425751
ICOS,0.284511746,1.371728103,0.400463871,0.157022926,0.136339321,0.70743609
ICOSLG,0.73829317,1.083519234,0.35347539,0.014314317,0.176516709,0.889532479
ICT1,0.021638273,1.374593622,0.371518439,0.559726566,0.097100733,0.562087623
ID2,0.972373854,0.005521532,1.057684807,0.601983567,0.341567557,0.351248495
ID3,0.513506031,0.564449021,0.748868802,0.186568035,1.081178143,0.565523858
IDE,0.941539676,1.162885527,0.202335497,0.38529711,0.109594086,0.475880842
IDH1,1.178258537,0.490201689,0.240512579,0.47806134,0.597612249,0.628129321
IDH2,0.594267803,0.082862673,0.29511095,0.296645299,1.071759091,0.991407972
IDH3A,1.184430384,0.129010682,0.047264209,0.702462055,0.379273212,0.779495069
IDI1,0.454593472,0.017842452,0.452051406,0.444781986,0.063717655,1.432986972
IDO1,0.353535986,0.767982073,0.589708451,1.03035104,0.724962278,0.130126398
IER3,0.188132906,0.389769874,0.433279849,1.477465845,0.231505534,0.234777682
IER5,0.042152815,0.687941313,0.291109442,0.862960206,1.165981568,0.051657694
IFFO2,0.284199891,0.634041415,0.492044978,0.842010133,0.119637048,1.103850635
IFI16,0.548683372,0.439948498,0.197300802,0.710947371,1.081577009,0.676665314
IFI27L2,0.205555267,1.375958026,0.54944627,0.240692629,0.423426457,0.438222659
IFI30,0.405200822,0.773505515,1.20572105,0.531197627,0.395503109,0.108679804
IFI44L,1.236717861,0.868904323,0.222637757,0.45508626,0.30889607,0.173531035
IFIH1,0.552360452,1.449065792,0.302188815,0.137407285,0.075095085,0.382014155
IFIT1,0.607837684,1.303917851,0.733789798,0.081726068,0.137526906,0.181543344
IFIT3,0.469076457,1.287045993,0.495907191,0.469201873,0.32139369,0.469870528
IFIT5,0.133434743,0.735807306,1.293130576,0.139194458,0.604022671,0.225929799
IFITM1,0.246935428,0.590213226,0.286946546,0.420734839,0.388208384,1.359145332
IFITM10,0.477200716,0.072115502,0.602511593,1.183732215,0.441885791,0.68865105
IFITM2,0.278697979,0.761208939,1.165533601,0.695645433,0.282725144,0.295347937
IFITM3,0.236799257,0.545846502,0.220085091,0.295801221,1.370707583,0.545774026
IFITM4P,0.444730196,0.381287769,0.152368995,0.32342465,0.857930193,1.208154512
IFNA14,1.01782795,0.813266524,0.017116,0.660061062,0.686752949,0.248369313
IFNA16,0.588597957,0.470926614,0.154678419,0.532552682,1.237611123,0.50914455
IFNA2,0.654747659,0.738742352,0.120213216,0.583619263,1.110444611,0.322617439
IFNA5,0.027003458,0.484244448,0.790496022,0.297601728,1.281122852,0.276980652
IFNA7,0.602195828,0.41561285,0.238983884,0.670903604,1.260219993,0.189508405
IFNA8,0.552398539,0.623863255,0.097034234,0.529627146,1.070474336,0.732448837
IFNAR1,0.320810416,0.509320146,0.277697809,0.416350697,0.094139146,1.430039922
IFNB1,0.185271494,1.389272041,0.253290001,0.143986361,0.642731319,0.451965587
IFNG,0.106507624,1.141722317,0.290274194,0.516850208,0.950537187,0.31125352
IFNGR2,0.142609792,0.529985881,0.242265143,0.528663723,1.402690929,0.244385973
IFNW1,0.209979502,0.427078972,0.346731507,0.678176246,1.318228175,0.349724962
IFRD1,0.483162396,0.080061809,0.609418491,0.560076401,0.64019243,1.154074544
IFRD2,0.660029945,0.430060993,1.254851325,0.246930297,0.156765418,0.621186659
IFT172,0.595207977,0.240512074,0.322622974,0.230118379,0.058629008,1.447090412
IFT52,0.641383031,0.81630997,0.26905232,0.027413939,0.660023581,1.039307801
IGBP1P1,0.438023547,0.741318219,1.006936738,0.715261072,0.441215017,0.452834022
IGDCC3,1.006625431,0.532952121,0.289657706,0.282299454,0.841417091,0.705518713
IGDCC4,0.174690488,0.603459799,0.588246209,0.141274299,1.372670282,0.147548085
IGF1R,1.180760446,0.794742481,0.354851047,0.552703406,0.069123585,0.452412903
IGF2BP3,0.252075572,1.48545114,0.362513703,0.2645176,0.227849312,0.378494953
IGF2R,0.2886049,0.887457767,0.401698629,1.08996286,0.601094562,0.291714059
IGFBP1,1.405151946,0.181452354,0.651966868,0.068633092,0.430827004,0.209538812
IGFBP2,1.008889165,0.360522626,0.741347251,0.956668564,0.168299898,0.160304125
IGFBP4,0.746587577,1.182933078,0.526865307,0.501980197,0.24703774,0.345462263
IGFBP6,0.008422716,1.23746861,0.878167375,0.250642156,0.543788481,0.074577625
IGFBPL1,0.581584596,1.13899231,0.19482662,0.76293552,0.136303996,0.626510769
IGFL1,1.290476821,0.516752808,0.39393443,0.472932448,0.372424716,0.465567581
IGFL2,0.004515105,0.120388677,1.302342901,0.528874341,0.80699846,0.158433681
IGFL4,0.210510285,0.283299314,0.04194798,0.287731196,1.44093772,0.617448944
IGFN1,0.204188369,1.370642231,0.445004655,0.631945037,0.137165504,0.360715404
IGIP,0.235709682,0.450031984,0.578259904,1.210574622,0.539371364,0.563721496
IGJ,0.531069347,0.151478837,0.650271852,1.105651453,0.27182865,0.80154647
IGLON5,0.903779925,0.069014849,0.169510648,0.113399052,0.373324881,1.290008059
IGSF10,0.483217781,1.243109136,0.501955759,0.28868848,0.175657535,0.722281611
IGSF21,0.034845134,0.422629652,0.368850218,0.903830695,1.205737464,0.282972469
IGSF22,0.37490525,0.69327169,0.406234405,0.375716465,0.807141521,1.042986288
IGSF3,0.755237172,0.508283083,0.15370235,0.475473313,1.199866913,0.385424305
IGSF5,0.085151867,0.26958284,1.136182773,0.512827446,0.903753906,0.464829553
IGSF8,0.546097786,0.498019414,0.821269876,0.097866095,1.162504688,0.29144709
IGSF9B,0.177226725,0.594937559,0.680870867,1.116018843,0.665973194,0.358752233
IHH,0.465834439,0.849454751,0.446840394,0.168757367,0.457180091,1.136192125
IKBKB,0.325963691,1.403413753,0.486474332,0.180161765,0.275110336,0.496027159
IKZF1,0.711734964,0.045449613,0.05839799,0.359790315,0.305446305,1.389919961
IKZF2,0.305305688,1.429668315,0.470698901,0.369282997,0.113876057,0.398256787
IL10,0.417531078,0.11905046,0.517303252,1.064458995,0.739259153,0.728684947
IL11,1.130703371,0.531698322,0.643616906,0.021231507,0.619697735,0.553854372
IL12A,0.357547729,0.584183347,0.053686296,0.385856763,0.148662325,1.422563868
IL12A-AS1,0.524151039,0.314878685,0.176396536,0.826351009,1.22940192,0.259582278
IL12B,0.50750256,0.382152984,1.270952829,0.145907938,0.248092486,0.751602829
IL12RB2,0.150804253,0.379328017,0.057667896,0.334742056,0.611006577,1.418213007
IL13,0.227881957,0.393067852,0.679649136,0.262289507,1.290552353,0.513799605
IL16,0.22136181,0.606957425,0.900561836,1.118924481,0.257922939,0.346035321
IL17A,0.132688759,0.1417769,0.148448969,0.75505673,1.356407511,0.443813671
IL17C,1.187126556,0.821721421,0.042751006,0.725192501,0.204252601,0.11278376
IL17F,0.22354403,0.724875364,0.336468639,0.295445933,1.31365957,0.406262883
IL17RA,0.052860215,0.77650488,0.22399643,0.607228051,0.467504587,1.193084988
IL17RD,0.669454415,0.525823424,0.549017458,0.317901872,0.20220439,1.224189036
IL17REL,1.341346849,0.166409929,0.472228076,0.239388062,0.243799364,0.707120146
IL18,0.330286952,0.451327138,0.163416842,0.212027862,1.369889142,0.636886073
IL18R1,0.012718089,0.459380476,0.22035509,0.436984799,0.955903358,1.141144682
IL18RAP,0.02856582,0.28936417,0.417546696,0.700239854,0.451910225,1.308898426
IL19,0.227831775,0.097490057,1.286387183,0.802088432,0.064188841,0.550451628
IL1A,0.309804822,0.150916581,0.165143638,0.622783396,1.391163232,0.444347958
IL1B,0.691249331,1.167394457,0.669489244,0.148628976,0.556506968,0.214533875
IL1F10,0.851204743,0.396949495,0.637828266,1.081545266,0.317165105,0.327703352
IL1F9,0.361631223,1.390420363,0.381990539,0.161101211,0.175477465,0.632422347
IL1R1,0.209423384,0.082864664,0.62715003,0.386679662,0.273269123,1.413657535
IL1RL1,0.074655284,0.437577618,0.831061333,0.481737292,0.265248602,1.215124893
IL1RL2,0.785344916,0.58582305,0.779433955,0.010646715,0.057206047,1.046808583
IL20,0.349929018,0.035922827,1.289648176,0.648817539,0.515579898,0.439256931
IL20RA,0.520841381,0.324021755,1.086371793,0.446565625,0.947843319,0.111217525
IL20RB,0.106551813,0.517499106,1.410641324,0.540253549,0.220169499,0.239270983
IL21R-AS1,0.869880907,0.32834162,0.204264889,1.307423659,0.12547271,0.187993311
IL22,0.245248662,1.337365329,0.103812203,0.151722178,0.829191612,0.310835029
IL22RA1,0.403752665,0.352691264,0.052310677,0.263585093,1.311440116,0.766270603
IL23A,1.274984847,0.348477516,0.761984488,0.390818635,0.151017502,0.404323976
IL23R,0.3852774,0.357753614,0.367021879,1.076804006,0.923873787,0.492428312
IL26,0.486523902,0.187064745,0.503180716,1.134611765,0.690556178,0.614463518
IL27,1.426076713,0.330459648,0.065895053,0.576369963,0.382092392,0.203049763
IL28B,0.351929466,0.553320049,0.778713225,0.722190623,0.187407322,1.036134236
IL29,0.707451239,0.196810995,0.420282721,0.716891617,0.624875585,1.022938996
IL2RA,0.083690165,0.363167502,0.636284803,1.000251476,0.354813481,0.99825749
IL2RB,0.678790522,0.120915791,0.232588827,0.08114496,1.391616592,0.440466412
IL3,1.190158282,0.127436884,0.021106434,0.944181665,0.361940537,0.459373835
IL31RA,1.303009054,0.384171252,0.247459978,0.374727313,0.71334385,0.332761286
IL34,1.060235667,0.537713266,0.731573183,0.254307051,0.673467593,0.447215209
IL36A,1.03249081,0.773034663,0.701363528,0.27341505,0.66002308,0.027381544
IL6,0.093774513,0.312788112,0.204223633,0.789563394,1.280354246,0.505580818
IL7,1.31430561,0.361884216,0.857560978,0.022356585,0.239614967,0.122397966
IL7R,0.847092001,1.01430056,0.030147114,0.197669864,0.632446599,0.693055018
IL9,1.118447155,0.580570949,0.697948865,0.633504325,0.234735554,0.367585193
ILDR1,0.234707348,0.774709731,0.431872988,0.453401565,1.252999855,0.222054199
ILDR2,0.147389862,1.474282196,0.45812937,0.291132246,0.218225788,0.35940493
ILF2,0.520146333,0.125501665,0.897646845,1.050766295,0.674170307,0.126406189
ILKAP,0.750393874,0.711952877,0.634909782,0.082729547,0.166424042,1.076590558
ILVBL,0.426691243,0.703809846,0.5407108,0.520390615,0.355926994,1.139909805
IMMP2L,1.47619666,0.338104554,0.124077702,0.434317855,0.265930913,0.313765636
IMP3,0.470994791,0.083932886,1.268722009,0.240072746,0.852149594,0.210562236
IMPA2,0.230114117,0.763248521,1.119609004,0.857819232,0.085803766,0.185540865
IMPACT,0.549469129,0.654798259,0.277677407,0.527420591,0.666742108,1.065911498
IMPDH2,0.60787259,0.187687825,1.03340418,0.392634114,0.963734867,0.333256988
IMPG1,1.252012556,0.179519241,0.988670888,0.178611547,0.025780908,0.238468454
IMPG2,0.555348071,0.543407111,1.022447811,0.860768427,0.274831969,0.448452312
ING1,0.380097933,0.585121328,0.492539583,0.458012104,1.26982129,0.339129508
ING2,1.018038414,0.911704399,0.684947295,0.128020762,0.174639103,0.531994939
ING5,1.163385297,0.589947123,0.165966017,0.448367786,0.718754291,0.469017686
INHBB,0.117866924,1.450245785,0.557260717,0.411754262,0.223296135,0.140067747
INHBE,0.022144185,0.59251837,0.359805445,0.275394366,1.31531223,0.616238595
INIP,0.533152114,0.740012031,0.731101,0.055167193,1.115037423,0.2322437
INMT,0.524119428,0.687111777,0.022767334,0.266253931,1.314585425,0.346840817
INO80,1.343745947,0.30436531,0.24673946,0.519475208,0.284791953,0.597104636
INO80D,0.312352837,0.350942168,0.866207999,0.11495108,1.20145638,0.488788793
INPP5A,0.283649319,0.277124244,0.65294668,0.590100456,1.134256442,0.669564256
INPP5J,0.77955173,0.182266542,0.246650444,1.337429516,0.35420016,0.22523936
INSC,0.317557657,0.243148492,0.587256971,0.418666124,0.562878721,1.292175717
INSL3,0.880822225,1.224877322,0.042935704,0.140298789,0.502331836,0.341511232
INSL4,0.13648552,0.852146779,0.324839449,0.346118957,1.275216998,0.26530519
INSL5,0.210048723,0.038334754,0.290680697,1.236060106,0.329632166,0.94872516
INSL6,0.211508028,1.295297103,0.69197456,0.271056801,0.624809707,0.038061608
INSM1,0.433699844,1.000739972,0.267671706,0.192966812,0.772191719,0.878593329
INSM2,0.705251374,1.048715138,0.514404523,0.761784695,0.003920329,0.473856964
INTS1,0.409790961,0.481405144,1.310008078,0.392184252,0.59016001,0.220836214
INTS3,0.357002039,0.106415737,0.066854757,0.636974269,0.263859218,1.431106019
INTS4,0.85245911,1.043700731,0.673523566,0.399154279,0.487082887,0.021471977
INTS4L2,1.086105982,0.84456084,0.438883424,0.11903871,0.570140918,0.491841346
INTS5,0.558802643,0.001142977,0.957444519,0.609012831,1.03259007,0.023792387
INTU,0.547808564,0.383330585,0.125821078,1.390650581,0.49411838,0.160428026
IPO11,0.286494619,0.152839726,0.887670981,0.369212486,1.270884572,0.147655998
IPO13,0.076225937,1.08886122,0.500638674,0.01571349,0.521835478,0.975724989
IPO5,0.432095991,1.095587467,0.668159548,0.330602684,0.683696957,0.506429637
IPO7,0.780192391,0.238784995,1.060243946,0.544061722,0.442142158,0.620756115
IPO8,0.563067251,0.948935779,0.001957222,0.082166109,0.58359268,1.049670095
IPO9,0.582713752,0.884034653,0.614355761,0.088483089,1.053208864,0.226015291
IPW,0.028710693,0.604829137,0.390621102,0.480896123,1.382738784,0.064896885
IQCA1L,1.079209846,0.207396523,0.583590583,0.478919792,0.282316313,0.899619265
IQCF1,0.040996348,0.324728563,0.471305886,1.186534572,0.484212205,0.833715981
IQCF2,0.427194486,0.679357432,0.287987879,0.943934127,0.110022174,1.018131369
IQCF3,0.57251899,1.261489082,0.494037974,0.43205227,0.068301888,0.5586825
IQCF5,0.695265948,0.33974196,0.478564432,1.098387083,0.207745922,0.767600717
IQCF5-AS1,0.139322842,0.337344824,0.318117415,1.474208628,0.45836323,0.221060317
IQCF6,0.018781737,0.605936678,0.020465762,1.377767512,0.161668701,0.611846158
IQGAP1,0.554637242,0.754720059,1.121048075,0.648903578,0.282945116,0.177649236
IQGAP3,0.358571879,0.979992371,0.022557557,0.282325708,0.267762566,1.194066324
IQSEC1,0.282344969,0.595481071,0.608307745,1.196627672,0.445830649,0.481278727
IQSEC3,0.509397472,1.260611223,0.334118653,0.705679519,0.144481823,0.433066243
IQUB,0.162992618,0.619776159,0.42578664,1.141506938,0.276840793,0.833669244
IRAK1BP1,0.197441417,0.476806285,0.696519869,0.271589809,1.317550268,0.324807111
IRAK2,1.221807698,0.995042856,0.006696618,0.252515503,0.300579177,0.17200455
IRF2,0.096577846,0.174506678,1.384191292,0.718382652,0.188996342,0.398883466
IRF2BP1,0.299772975,0.605283524,0.551955443,0.537534742,1.264872711,0.130128023
IRF4,0.083988439,0.177287794,0.478750837,0.246582337,1.455457855,0.468848448
IRF9,0.580624659,1.156452716,0.941672356,0.042726608,0.321845897,0.001271794
IRGC,0.507751689,0.118116562,0.090562598,0.708069189,0.850267853,1.078139316
IRGM,0.88198822,0.004959927,1.049485321,0.751399715,0.451495473,0.137367068
IRS1,0.347986123,0.041858284,0.317409072,0.401687751,1.46738992,0.35844869
IRS2,0.252619588,0.697432377,1.206726291,0.60263334,0.171432302,0.517391316
IRX1,0.429762037,0.124824096,0.732455279,0.176514651,1.135301523,0.780917727
IRX4,0.401614853,0.21758974,1.246313214,0.654159896,0.091796619,0.684381811
IRX5,0.000489598,0.561318799,0.46713729,0.334490377,0.057202676,1.420638739
ISCA1L,8.39585E-06,0.388813571,0.496879071,0.775185597,1.210191225,0.45069541
ISG15,0.151482977,1.263326174,0.642494741,0.195815983,0.175651608,0.752150035
ISG20,0.89471018,0.320370262,0.118044143,0.71012297,0.339451624,1.063055407
ISL1,0.272135667,0.286317056,0.337038996,0.912689301,1.24563073,0.111527701
ISL2,0.13331828,1.361807975,0.114093956,0.692798587,0.164461896,0.523771816
ISOC1,0.260882065,0.702778929,0.682528479,0.047820894,1.27514286,0.102896623
IST1,0.523214811,0.545041436,1.134140272,0.022459697,0.657369828,0.6139455
ISX,0.513632792,0.435304193,0.616376035,0.666256659,1.161850103,0.199111189
ISY1,0.628263402,0.843386196,0.725985082,0.023782671,1.01196576,0.094640556
ITCH,1.220808345,0.463904749,0.13743251,0.7510001,0.357240253,0.500576259
ITFG2,0.185330283,0.060226734,0.239229175,0.5941992,1.417081797,0.458549873
ITFG3,0.235540964,0.024366299,0.154620652,1.324665533,0.752152477,0.515959044
ITGA10,0.205440039,0.51275891,1.401834631,0.62837467,0.024680029,0.030580983
ITGA11,0.067735964,0.521616657,0.50882728,0.933574572,0.221569626,1.100197612
ITGA2,0.209896434,0.763634656,0.199345083,0.44354426,1.3065047,0.309915734
ITGA4,0.653798855,1.325075956,0.229611286,0.025377345,0.485914231,0.4403515
ITGA7,0.002882278,1.424810045,0.554752524,0.359527527,0.072629781,0.440782491
ITGAE,0.074175697,1.177512872,0.841048338,0.365423891,0.657890889,0.030178161
ITGAX,0.227685698,0.606120817,0.09289854,0.331503305,1.351851349,0.549014385
ITGB1BP3,0.73493706,0.027852473,0.079998791,0.053779238,1.374175166,0.477607605
ITGB2,1.384928104,0.129210402,0.090206811,0.03535523,0.627987591,0.572878529
ITGB5,0.334809207,1.216439053,0.012291833,0.413277004,0.842982841,0.439632177
ITGB6,0.328785998,0.509961474,0.370982074,0.310859533,1.360549909,0.461679896
ITGB7,0.106560019,0.933986878,0.020757732,1.241190374,0.219061784,0.440462992
ITGB8,0.240025157,0.523356849,0.295156476,0.660500544,0.570476002,1.219151761
ITGBL1,0.575318581,0.473730616,0.035426467,0.193942914,0.87954139,1.139645802
ITIH1,0.728301686,0.299400246,0.6946746,0.154346779,1.062103602,0.641983663
ITIH3,0.379623169,0.421611119,0.840236318,0.115884815,0.493252347,1.175615899
ITK,0.358449278,0.220684709,1.449765247,0.274771405,0.038472841,0.557387015
ITLN1,0.62783207,0.19467808,0.764349259,0.569147716,0.437903095,1.065211703
ITLN2,0.483625793,0.476165298,1.068184941,0.829698297,0.119321555,0.601982891
ITM2B,0.671191838,0.090721734,0.446312179,0.11337483,1.390416967,0.250259855
ITPKA,1.271311844,0.649686854,0.731987308,0.173415103,0.036539714,0.247237708
ITPKB,0.062066745,0.635187212,0.045423182,0.837418964,0.713486454,1.023208134
ITPR3,0.541653425,0.572471841,1.280540145,0.428445753,0.447889303,0.146971328
IVNS1ABP,0.885309299,1.082682262,0.102552083,0.624925585,0.200771335,0.518975131
IWS1,0.215280437,1.194816602,0.635495597,0.523059485,0.169583023,0.69751703
IZUMO1,0.41777593,1.432317122,0.54510441,0.050960525,0.207972555,0.312424751
IZUMO1R,0.566273084,0.558829971,0.388164756,1.156303681,0.022108193,0.738587619
IZUMO2,0.552169869,1.353830468,0.145871564,0.073695483,0.191547847,0.682288833
JADE2,0.45570006,1.468575282,0.204722482,0.10185107,0.370103773,0.336197897
JAK1,0.58289209,1.07877656,0.988970791,0.091974791,0.353616503,0.227106565
JAK2,0.066683261,0.903903301,0.394910789,0.369275368,1.187944854,0.376360235
